TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1580556022.3742,ethernet,eth0,67748,63906,119887,132151,80112
1580556022.3742,ethernet,eth0-vip,0,0,0,0,0
1580556022.3742,ethernet,eth1,59317,58721,114055,126133,80124
1580556022.3742,ethernet,eth1-vip,0,0,0,0,0
1580556022.3742,ethernet,eth2,0,0,0,0,0
1580556022.3742,ethernet,eth3,0,0,0,0,0
1580556622.878279,ethernet,eth0,62176,64494,118412,130735,80112
1580556622.878279,ethernet,eth0-vip,0,0,0,0,0
1580556622.878279,ethernet,eth1,57727,58423,112619,124918,80124
1580556622.878279,ethernet,eth1-vip,0,0,0,0,0
1580556622.878279,ethernet,eth2,0,0,0,0,0
1580556622.878279,ethernet,eth3,0,0,0,0,0
1580557223.434697,ethernet,eth0,63340,601157,117439,129470,80112
1580557223.434697,ethernet,eth0-vip,0,0,0,0,0
1580557223.434697,ethernet,eth1,56657,57278,112564,123914,80124
1580557223.434697,ethernet,eth1-vip,0,0,0,0,0
1580557223.434697,ethernet,eth2,0,0,0,0,0
1580557223.434697,ethernet,eth3,0,0,0,0,0
1580557824.006169,ethernet,eth0,59356,59903,169113,128223,80112
1580557824.006169,ethernet,eth0-vip,0,0,0,0,0
1580557824.006169,ethernet,eth1,56211,56334,110388,122827,80124
1580557824.006169,ethernet,eth1-vip,0,0,0,0,0
1580557824.006169,ethernet,eth2,0,0,0,0,0
1580557824.006169,ethernet,eth3,0,0,0,0,0
1580558424.46886,ethernet,eth0,60040,60230,114372,126868,80112
1580558424.46886,ethernet,eth0-vip,0,0,0,0,0
1580558424.46886,ethernet,eth1,53380,57411,110230,112625,80124
1580558424.46886,ethernet,eth1-vip,0,0,0,0,0
1580558424.46886,ethernet,eth2,0,0,0,0,0
1580558424.46886,ethernet,eth3,0,0,0,0,0
1580559025.110211,ethernet,eth0,55682,58483,113359,125568,79252
1580559025.110211,ethernet,eth0-vip,0,0,0,0,0
1580559025.110211,ethernet,eth1,49096,54665,108665,111518,78616
1580559025.110211,ethernet,eth1-vip,0,0,0,0,0
1580559025.110211,ethernet,eth2,0,0,0,0,0
1580559025.110211,ethernet,eth3,0,0,0,0,0
1580559625.635358,ethernet,eth0,58093,58276,111905,124214,79252
1580559625.635358,ethernet,eth0-vip,0,0,0,0,0
1580559625.635358,ethernet,eth1,63207,55003,107808,110481,78616
1580559625.635358,ethernet,eth1-vip,0,0,0,0,0
1580559625.635358,ethernet,eth2,0,0,0,0,0
1580559625.635358,ethernet,eth3,0,0,0,0,0
1580560226.319227,ethernet,eth0,55805,55191,109991,122867,79252
1580560226.319227,ethernet,eth0-vip,0,0,0,0,0
1580560226.319227,ethernet,eth1,51167,50874,105376,109345,78616
1580560226.319227,ethernet,eth1-vip,0,0,0,0,0
1580560226.319227,ethernet,eth2,0,0,0,0,0
1580560226.319227,ethernet,eth3,0,0,0,0,0
1580560826.940407,ethernet,eth0,53139,53037,108207,121380,79252
1580560826.940407,ethernet,eth0-vip,0,0,0,0,0
1580560826.940407,ethernet,eth1,50697,50036,104293,107991,78616
1580560826.940407,ethernet,eth1-vip,0,0,0,0,0
1580560826.940407,ethernet,eth2,0,0,0,0,0
1580560826.940407,ethernet,eth3,0,0,0,0,0
1580561427.50532,ethernet,eth0,51569,51453,106444,119907,79252
1580561427.50532,ethernet,eth0-vip,0,0,0,0,0
1580561427.50532,ethernet,eth1,46812,51931,103562,97723,78616
1580561427.50532,ethernet,eth1-vip,0,0,0,0,0
1580561427.50532,ethernet,eth2,0,0,0,0,0
1580561427.50532,ethernet,eth3,0,0,0,0,0
1580562028.139523,ethernet,eth0,45959,47933,104219,100258,79252
1580562028.139523,ethernet,eth0-vip,0,0,0,0,0
1580562028.139523,ethernet,eth1,43561,46228,46612,96303,78616
1580562028.139523,ethernet,eth1-vip,0,0,0,0,0
1580562028.139523,ethernet,eth2,0,0,0,0,0
1580562028.139523,ethernet,eth3,0,0,0,0,0
1580562628.724173,ethernet,eth0,49259,48510,48967,98551,77411
1580562628.724173,ethernet,eth0-vip,0,0,0,0,0
1580562628.724173,ethernet,eth1,46741,45058,99966,94851,76647
1580562628.724173,ethernet,eth1-vip,0,0,0,0,0
1580562628.724173,ethernet,eth2,0,0,0,0,0
1580562628.724173,ethernet,eth3,0,0,0,0,0
1580563229.29575,ethernet,eth0,45751,45504,101146,96850,77411
1580563229.29575,ethernet,eth0-vip,0,0,0,0,0
1580563229.29575,ethernet,eth1,42234,42979,98030,93301,76647
1580563229.29575,ethernet,eth1-vip,0,0,0,0,0
1580563229.29575,ethernet,eth2,0,0,0,0,0
1580563229.29575,ethernet,eth3,0,0,0,0,0
1580563829.817617,ethernet,eth0,46774,43641,99317,95054,77411
1580563829.817617,ethernet,eth0-vip,0,0,0,0,0
1580563829.817617,ethernet,eth1,43749,40704,96307,91751,76647
1580563829.817617,ethernet,eth1-vip,0,0,0,0,0
1580563829.817617,ethernet,eth2,0,0,0,0,0
1580563829.817617,ethernet,eth3,0,0,0,0,0
1580564430.424393,ethernet,eth0,44084,43949,98078,93328,77411
1580564430.424393,ethernet,eth0-vip,0,0,0,0,0
1580564430.424393,ethernet,eth1,41222,586933,95235,81123,76647
1580564430.424393,ethernet,eth1-vip,0,0,0,0,0
1580564430.424393,ethernet,eth2,0,0,0,0,0
1580564430.424393,ethernet,eth3,0,0,0,0,0
1580565032.446196,ethernet,eth0,43181,42655,97295,91783,77411
1580565032.446196,ethernet,eth0-vip,0,0,0,0,0
1580565032.446196,ethernet,eth1,40914,40425,39916,88698,76647
1580565032.446196,ethernet,eth1-vip,0,0,0,0,0
1580565032.446196,ethernet,eth2,0,0,0,0,0
1580565032.446196,ethernet,eth3,0,0,0,0,0
1580565633.042785,ethernet,eth0,40102,40264,41176,90337,77411
1580565633.042785,ethernet,eth0-vip,0,0,0,0,0
1580565633.042785,ethernet,eth1,37984,38989,92996,87326,76647
1580565633.042785,ethernet,eth1-vip,0,0,0,0,0
1580565633.042785,ethernet,eth2,0,0,0,0,0
1580565633.042785,ethernet,eth3,0,0,0,0,0
1580566233.663499,ethernet,eth0,42157,42496,96325,89114,76459
1580566233.663499,ethernet,eth0-vip,0,0,0,0,0
1580566233.663499,ethernet,eth1,40436,43255,93924,86210,75592
1580566233.663499,ethernet,eth1-vip,0,0,0,0,0
1580566233.663499,ethernet,eth2,0,0,0,0,0
1580566233.663499,ethernet,eth3,0,0,0,0,0
1580566836.06927,ethernet,eth0,41107,40928,96372,88234,76459
1580566836.06927,ethernet,eth0-vip,0,0,0,0,0
1580566836.06927,ethernet,eth1,37659,39556,39809,76416,75592
1580566836.06927,ethernet,eth1-vip,0,0,0,0,0
1580566836.06927,ethernet,eth2,0,0,0,0,0
1580566836.06927,ethernet,eth3,0,0,0,0,0
1580567436.628883,ethernet,eth0,43160,42220,96589,78639,76459
1580567436.628883,ethernet,eth0-vip,0,0,0,0,0
1580567436.628883,ethernet,eth1,44347,39456,94126,76055,75592
1580567436.628883,ethernet,eth1-vip,0,0,0,0,0
1580567436.628883,ethernet,eth2,0,0,0,0,0
1580567436.628883,ethernet,eth3,0,0,0,0,0
1580568037.17884,ethernet,eth0,42578,42090,42752,78458,76459
1580568037.17884,ethernet,eth0-vip,0,0,0,0,0
1580568037.17884,ethernet,eth1,38320,39073,94332,84990,75592
1580568037.17884,ethernet,eth1-vip,0,0,0,0,0
1580568037.17884,ethernet,eth2,0,0,0,0,0
1580568037.17884,ethernet,eth3,0,0,0,0,0
1580568637.833378,ethernet,eth0,43416,42712,97371,78445,76459
1580568637.833378,ethernet,eth0-vip,0,0,0,0,0
1580568637.833378,ethernet,eth1,40681,585851,94745,75901,75592
1580568637.833378,ethernet,eth1-vip,0,0,0,0,0
1580568637.833378,ethernet,eth2,0,0,0,0,0
1580568637.833378,ethernet,eth3,0,0,0,0,0
1580569238.468756,ethernet,eth0,42526,42050,97108,87700,76459
1580569238.468756,ethernet,eth0-vip,0,0,0,0,0
1580569238.468756,ethernet,eth1,44977,44764,41288,76197,75592
1580569238.468756,ethernet,eth1-vip,0,0,0,0,0
1580569238.468756,ethernet,eth2,0,0,0,0,0
1580569238.468756,ethernet,eth3,0,0,0,0,0
1580569839.017406,ethernet,eth0,38633,38640,94104,87504,77107
1580569839.017406,ethernet,eth0-vip,0,0,0,0,0
1580569839.017406,ethernet,eth1,40469,40375,96288,76768,75661
1580569839.017406,ethernet,eth1-vip,0,0,0,0,0
1580569839.017406,ethernet,eth2,0,0,0,0,0
1580569839.017406,ethernet,eth3,0,0,0,0,0
1580570439.651715,ethernet,eth0,38793,39849,39565,77959,77107
1580570439.651715,ethernet,eth0-vip,0,0,0,0,0
1580570439.651715,ethernet,eth1,41537,42316,95997,86113,75661
1580570439.651715,ethernet,eth1-vip,0,0,0,0,0
1580570439.651715,ethernet,eth2,0,0,0,0,0
1580570439.651715,ethernet,eth3,0,0,0,0,0
1580571040.344318,ethernet,eth0,40970,39255,93969,86671,77107
1580571040.344318,ethernet,eth0-vip,0,0,0,0,0
1580571040.344318,ethernet,eth1,40840,41982,41727,77307,75661
1580571040.344318,ethernet,eth1-vip,0,0,0,0,0
1580571040.344318,ethernet,eth2,0,0,0,0,0
1580571040.344318,ethernet,eth3,0,0,0,0,0
1580571641.182234,ethernet,eth0,40658,40718,93737,86081,77107
1580571641.182234,ethernet,eth0-vip,0,0,0,0,0
1580571641.182234,ethernet,eth1,43346,42550,96008,77601,75661
1580571641.182234,ethernet,eth1-vip,0,0,0,0,0
1580571641.182234,ethernet,eth2,0,0,0,0,0
1580571641.182234,ethernet,eth3,0,0,0,0,0
1580572241.75687,ethernet,eth0,3310822,587326,41213,76594,77107
1580572241.75687,ethernet,eth0-vip,0,0,0,0,0
1580572241.75687,ethernet,eth1,46159,44142,97330,87022,75661
1580572241.75687,ethernet,eth1-vip,0,0,0,0,0
1580572241.75687,ethernet,eth2,0,0,0,0,0
1580572241.75687,ethernet,eth3,0,0,0,0,0
1580572842.334427,ethernet,eth0,44622,43304,98447,76768,77107
1580572842.334427,ethernet,eth0-vip,0,0,0,0,0
1580572842.334427,ethernet,eth1,40864,44179,100050,87831,75661
1580572842.334427,ethernet,eth1-vip,0,0,0,0,0
1580572842.334427,ethernet,eth2,0,0,0,0,0
1580572842.334427,ethernet,eth3,0,0,0,0,0
1580573442.912859,ethernet,eth0,42742,40494,95797,77088,77983
1580573442.912859,ethernet,eth0-vip,0,0,0,0,0
1580573442.912859,ethernet,eth1,43179,41453,97798,79042,76151
1580573442.912859,ethernet,eth1-vip,0,0,0,0,0
1580573442.912859,ethernet,eth2,0,0,0,0,0
1580573442.912859,ethernet,eth3,0,0,0,0,0
1580574043.541713,ethernet,eth0,43015,41866,95240,86369,77983
1580574043.541713,ethernet,eth0-vip,0,0,0,0,0
1580574043.541713,ethernet,eth1,45164,43028,42332,79150,76151
1580574043.541713,ethernet,eth1-vip,0,0,0,0,0
1580574043.541713,ethernet,eth2,0,0,0,0,0
1580574043.541713,ethernet,eth3,0,0,0,0,0
1580574644.106629,ethernet,eth0,40521,40734,40601,77479,77983
1580574644.106629,ethernet,eth0-vip,0,0,0,0,0
1580574644.106629,ethernet,eth1,37750,44025,97185,88448,76151
1580574644.106629,ethernet,eth1-vip,0,0,0,0,0
1580574644.106629,ethernet,eth2,0,0,0,0,0
1580574644.106629,ethernet,eth3,0,0,0,0,0
1580575244.73313,ethernet,eth0,38966,38972,94053,77573,77983
1580575244.73313,ethernet,eth0-vip,0,0,0,0,0
1580575244.73313,ethernet,eth1,35789,41369,96164,88481,76151
1580575244.73313,ethernet,eth1-vip,0,0,0,0,0
1580575244.73313,ethernet,eth2,0,0,0,0,0
1580575244.73313,ethernet,eth3,0,0,0,0,0
1580575845.283785,ethernet,eth0,40530,40011,94176,86498,77983
1580575845.283785,ethernet,eth0-vip,0,0,0,0,0
1580575845.283785,ethernet,eth1,43350,43219,95783,79236,76151
1580575845.283785,ethernet,eth1-vip,0,0,0,0,0
1580575845.283785,ethernet,eth2,0,0,0,0,0
1580575845.283785,ethernet,eth3,0,0,0,0,0
1580576445.874168,ethernet,eth0,45697,44007,97128,77110,77983
1580576445.874168,ethernet,eth0-vip,0,0,0,0,0
1580576445.874168,ethernet,eth1,42370,45190,44335,78950,76151
1580576445.874168,ethernet,eth1-vip,0,0,0,0,0
1580576445.874168,ethernet,eth2,0,0,0,0,0
1580576445.874168,ethernet,eth3,0,0,0,0,0
1580577046.435662,ethernet,eth0,43530,43517,44154,77434,78892
1580577046.435662,ethernet,eth0-vip,0,0,0,0,0
1580577046.435662,ethernet,eth1,48009,45429,100815,88391,77547
1580577046.435662,ethernet,eth1-vip,0,0,0,0,0
1580577046.435662,ethernet,eth2,0,0,0,0,0
1580577046.435662,ethernet,eth3,0,0,0,0,0
1580577647.004205,ethernet,eth0,44883,45533,98029,77902,78892
1580577647.004205,ethernet,eth0-vip,0,0,0,0,0
1580577647.004205,ethernet,eth1,47217,48572,99686,88847,77547
1580577647.004205,ethernet,eth1-vip,0,0,0,0,0
1580577647.004205,ethernet,eth2,0,0,0,0,0
1580577647.004205,ethernet,eth3,0,0,0,0,0
1580578247.559376,ethernet,eth0,45917,44456,98625,87534,78892
1580578247.559376,ethernet,eth0-vip,0,0,0,0,0
1580578247.559376,ethernet,eth1,45285,48617,100445,89361,77547
1580578247.559376,ethernet,eth1-vip,0,0,0,0,0
1580578247.559376,ethernet,eth2,0,0,0,0,0
1580578247.559376,ethernet,eth3,0,0,0,0,0
1580578848.256031,ethernet,eth0,42511,43295,98440,88273,78892
1580578848.256031,ethernet,eth0-vip,0,0,0,0,0
1580578848.256031,ethernet,eth1,43838,45228,100437,90135,77547
1580578848.256031,ethernet,eth1-vip,0,0,0,0,0
1580578848.256031,ethernet,eth2,0,0,0,0,0
1580578848.256031,ethernet,eth3,0,0,0,0,0
1580579448.915672,ethernet,eth0,46840,45731,98936,79964,78892
1580579448.915672,ethernet,eth0-vip,0,0,0,0,0
1580579448.915672,ethernet,eth1,53015,593419,100984,90938,77547
1580579448.915672,ethernet,eth1-vip,0,0,0,0,0
1580579448.915672,ethernet,eth2,0,0,0,0,0
1580579448.915672,ethernet,eth3,0,0,0,0,0
1580580049.488594,ethernet,eth0,44659,43485,44914,89596,78892
1580580049.488594,ethernet,eth0-vip,0,0,0,0,0
1580580049.488594,ethernet,eth1,40172,44777,46332,91456,77547
1580580049.488594,ethernet,eth1-vip,0,0,0,0,0
1580580049.488594,ethernet,eth2,0,0,0,0,0
1580580049.488594,ethernet,eth3,0,0,0,0,0
1580580649.999904,ethernet,eth0,45043,45210,98672,89565,80257
1580580649.999904,ethernet,eth0-vip,0,0,0,0,0
1580580649.999904,ethernet,eth1,40686,46281,100169,91309,78991
1580580649.999904,ethernet,eth1-vip,0,0,0,0,0
1580580649.999904,ethernet,eth2,0,0,0,0,0
1580580649.999904,ethernet,eth3,0,0,0,0,0
1580581250.598104,ethernet,eth0,43967,45892,98670,89705,80257
1580581250.598104,ethernet,eth0-vip,0,0,0,0,0
1580581250.598104,ethernet,eth1,45635,48351,101068,91579,78991
1580581250.598104,ethernet,eth1-vip,0,0,0,0,0
1580581250.598104,ethernet,eth2,0,0,0,0,0
1580581250.598104,ethernet,eth3,0,0,0,0,0
1580581851.21418,ethernet,eth0,41793,43103,98815,89763,80257
1580581851.21418,ethernet,eth0-vip,0,0,0,0,0
1580581851.21418,ethernet,eth1,41803,43256,100290,91631,78991
1580581851.21418,ethernet,eth1-vip,0,0,0,0,0
1580581851.21418,ethernet,eth2,0,0,0,0,0
1580581851.21418,ethernet,eth3,0,0,0,0,0
1580582451.815705,ethernet,eth0,44150,44046,98565,80681,80257
1580582451.815705,ethernet,eth0-vip,0,0,0,0,0
1580582451.815705,ethernet,eth1,42169,46993,100386,82449,78991
1580582451.815705,ethernet,eth1-vip,0,0,0,0,0
1580582451.815705,ethernet,eth2,0,0,0,0,0
1580582451.815705,ethernet,eth3,0,0,0,0,0
1580583052.424629,ethernet,eth0,43715,44130,43821,89685,80257
1580583052.424629,ethernet,eth0-vip,0,0,0,0,0
1580583052.424629,ethernet,eth1,44745,45700,46170,91554,78991
1580583052.424629,ethernet,eth1-vip,0,0,0,0,0
1580583052.424629,ethernet,eth2,0,0,0,0,0
1580583052.424629,ethernet,eth3,0,0,0,0,0
1580583653.032174,ethernet,eth0,40058,41607,97378,89338,80257
1580583653.032174,ethernet,eth0-vip,0,0,0,0,0
1580583653.032174,ethernet,eth1,37068,43107,99011,91214,78991
1580583653.032174,ethernet,eth1-vip,0,0,0,0,0
1580583653.032174,ethernet,eth2,0,0,0,0,0
1580583653.032174,ethernet,eth3,0,0,0,0,0
1580584253.610445,ethernet,eth0,42084,41802,96166,88998,81657
1580584253.610445,ethernet,eth0-vip,0,0,0,0,0
1580584253.610445,ethernet,eth1,55608,44142,97925,90924,80348
1580584253.610445,ethernet,eth1-vip,0,0,0,0,0
1580584253.610445,ethernet,eth2,0,0,0,0,0
1580584253.610445,ethernet,eth3,0,0,0,0,0
1580584854.277529,ethernet,eth0,41828,41128,95663,79451,81657
1580584854.277529,ethernet,eth0-vip,0,0,0,0,0
1580584854.277529,ethernet,eth1,44657,44980,98176,90441,80348
1580584854.277529,ethernet,eth1-vip,0,0,0,0,0
1580584854.277529,ethernet,eth2,0,0,0,0,0
1580584854.277529,ethernet,eth3,0,0,0,0,0
1580585454.947761,ethernet,eth0,41421,41707,40940,78819,81657
1580585454.947761,ethernet,eth0-vip,0,0,0,0,0
1580585454.947761,ethernet,eth1,38304,42885,96903,80746,80348
1580585454.947761,ethernet,eth1-vip,0,0,0,0,0
1580585454.947761,ethernet,eth2,0,0,0,0,0
1580585454.947761,ethernet,eth3,0,0,0,0,0
1580586055.52934,ethernet,eth0,41271,40973,96186,87535,81657
1580586055.52934,ethernet,eth0-vip,0,0,0,0,0
1580586055.52934,ethernet,eth1,37489,42019,43809,89502,80348
1580586055.52934,ethernet,eth1-vip,0,0,0,0,0
1580586055.52934,ethernet,eth2,0,0,0,0,0
1580586055.52934,ethernet,eth3,0,0,0,0,0
1580586656.045093,ethernet,eth0,40322,40534,94975,87017,81657
1580586656.045093,ethernet,eth0-vip,0,0,0,0,0
1580586656.045093,ethernet,eth1,36998,42707,97462,88973,80348
1580586656.045093,ethernet,eth1-vip,0,0,0,0,0
1580586656.045093,ethernet,eth2,0,0,0,0,0
1580586656.045093,ethernet,eth3,0,0,0,0,0
1580587256.630739,ethernet,eth0,37111,584594,39002,77287,81657
1580587256.630739,ethernet,eth0-vip,0,0,0,0,0
1580587256.630739,ethernet,eth1,39649,39290,94941,88344,80348
1580587256.630739,ethernet,eth1-vip,0,0,0,0,0
1580587256.630739,ethernet,eth2,0,0,0,0,0
1580587256.630739,ethernet,eth3,0,0,0,0,0
1580587857.295563,ethernet,eth0,37304,36546,92271,76683,81861
1580587857.295563,ethernet,eth0-vip,0,0,0,0,0
1580587857.295563,ethernet,eth1,33256,581398,92387,78440,80606
1580587857.295563,ethernet,eth1-vip,0,0,0,0,0
1580587857.295563,ethernet,eth2,0,0,0,0,0
1580587857.295563,ethernet,eth3,0,0,0,0,0
1580588457.78562,ethernet,eth0,34847,34402,90716,84969,81861
1580588457.78562,ethernet,eth0-vip,0,0,0,0,0
1580588457.78562,ethernet,eth1,31882,34195,34291,76956,80606
1580588457.78562,ethernet,eth1-vip,0,0,0,0,0
1580588457.78562,ethernet,eth2,0,0,0,0,0
1580588457.78562,ethernet,eth3,0,0,0,0,0
1580589058.478284,ethernet,eth0,34244,35399,35069,74899,81861
1580589058.478284,ethernet,eth0-vip,0,0,0,0,0
1580589058.478284,ethernet,eth1,30921,33296,87877,84528,80606
1580589058.478284,ethernet,eth1-vip,0,0,0,0,0
1580589058.478284,ethernet,eth2,0,0,0,0,0
1580589058.478284,ethernet,eth3,0,0,0,0,0
1580589659.074645,ethernet,eth0,32124,33342,89017,73734,81861
1580589659.074645,ethernet,eth0-vip,0,0,0,0,0
1580589659.074645,ethernet,eth1,29560,32270,32568,73598,80606
1580589659.074645,ethernet,eth1-vip,0,0,0,0,0
1580589659.074645,ethernet,eth2,0,0,0,0,0
1580589659.074645,ethernet,eth3,0,0,0,0,0
1580590259.704195,ethernet,eth0,31888,33834,88490,72645,81861
1580590259.704195,ethernet,eth0-vip,0,0,0,0,0
1580590259.704195,ethernet,eth1,28786,33776,87002,71848,80606
1580590259.704195,ethernet,eth1-vip,0,0,0,0,0
1580590259.704195,ethernet,eth2,0,0,0,0,0
1580590259.704195,ethernet,eth3,0,0,0,0,0
1580590860.311971,ethernet,eth0,32799,32503,33763,71731,81861
1580590860.311971,ethernet,eth0-vip,0,0,0,0,0
1580590860.311971,ethernet,eth1,30445,581488,89671,61642,80606
1580590860.311971,ethernet,eth1-vip,0,0,0,0,0
1580590860.311971,ethernet,eth2,0,0,0,0,0
1580590860.311971,ethernet,eth3,0,0,0,0,0
1580591460.92601,ethernet,eth0,32017,31732,87499,70891,81077
1580591460.92601,ethernet,eth0-vip,0,0,0,0,0
1580591460.92601,ethernet,eth1,31340,32957,35245,70184,80269
1580591460.92601,ethernet,eth1-vip,0,0,0,0,0
1580591460.92601,ethernet,eth2,0,0,0,0,0
1580591460.92601,ethernet,eth3,0,0,0,0,0
1580592061.571205,ethernet,eth0,29826,30393,30518,60878,81077
1580592061.571205,ethernet,eth0-vip,0,0,0,0,0
1580592061.571205,ethernet,eth1,32692,32255,88045,70113,80269
1580592061.571205,ethernet,eth1-vip,0,0,0,0,0
1580592061.571205,ethernet,eth2,0,0,0,0,0
1580592061.571205,ethernet,eth3,0,0,0,0,0
1580592662.127443,ethernet,eth0,27972,28692,84319,69184,81077
1580592662.127443,ethernet,eth0-vip,0,0,0,0,0
1580592662.127443,ethernet,eth1,30989,31515,32265,60865,80269
1580592662.127443,ethernet,eth1-vip,0,0,0,0,0
1580592662.127443,ethernet,eth2,0,0,0,0,0
1580592662.127443,ethernet,eth3,0,0,0,0,0
1580593262.744719,ethernet,eth0,28232,28586,28596,59039,81077
1580593262.744719,ethernet,eth0-vip,0,0,0,0,0
1580593262.744719,ethernet,eth1,33946,31325,86812,69861,80269
1580593262.744719,ethernet,eth1-vip,0,0,0,0,0
1580593262.744719,ethernet,eth2,0,0,0,0,0
1580593262.744719,ethernet,eth3,0,0,0,0,0
1580593863.325135,ethernet,eth0,27204,27835,83409,58196,81077
1580593863.325135,ethernet,eth0-vip,0,0,0,0,0
1580593863.325135,ethernet,eth1,30874,33232,31647,60651,80269
1580593863.325135,ethernet,eth1-vip,0,0,0,0,0
1580593863.325135,ethernet,eth2,0,0,0,0,0
1580593863.325135,ethernet,eth3,0,0,0,0,0
1580594463.970558,ethernet,eth0,26956,27820,28729,57345,81077
1580594463.970558,ethernet,eth0-vip,0,0,0,0,0
1580594463.970558,ethernet,eth1,25579,26891,84619,69171,80269
1580594463.970558,ethernet,eth1-vip,0,0,0,0,0
1580594463.970558,ethernet,eth2,0,0,0,0,0
1580594463.970558,ethernet,eth3,0,0,0,0,0
1580595064.637843,ethernet,eth0,27111,27247,82804,56561,80321
1580595064.637843,ethernet,eth0-vip,0,0,0,0,0
1580595064.637843,ethernet,eth1,24451,25223,26699,58675,79185
1580595064.637843,ethernet,eth1-vip,0,0,0,0,0
1580595064.637843,ethernet,eth2,0,0,0,0,0
1580595064.637843,ethernet,eth3,0,0,0,0,0
1580595665.228663,ethernet,eth0,13493,13281,22626,55604,80321
1580595665.228663,ethernet,eth0-vip,0,0,0,0,0
1580595665.228663,ethernet,eth1,13253,14356,77002,57086,79185
1580595665.228663,ethernet,eth1-vip,0,0,0,0,0
1580595665.228663,ethernet,eth2,0,0,0,0,0
1580595665.228663,ethernet,eth3,0,0,0,0,0
1580596265.766312,ethernet,eth0,15133,16008,69854,53118,80321
1580596265.766312,ethernet,eth0-vip,0,0,0,0,0
1580596265.766312,ethernet,eth1,14394,15979,15139,54173,79185
1580596265.766312,ethernet,eth1-vip,0,0,0,0,0
1580596265.766312,ethernet,eth2,0,0,0,0,0
1580596265.766312,ethernet,eth3,0,0,0,0,0
1580596866.42765,ethernet,eth0,14078,13748,14081,50763,80321
1580596866.42765,ethernet,eth0-vip,0,0,0,0,0
1580596866.42765,ethernet,eth1,14471,16766,15474,42237,79185
1580596866.42765,ethernet,eth1-vip,0,0,0,0,0
1580596866.42765,ethernet,eth2,0,0,0,0,0
1580596866.42765,ethernet,eth3,0,0,0,0,0
1580597467.049129,ethernet,eth0,14601,14481,13924,39128,80321
1580597467.049129,ethernet,eth0-vip,0,0,0,0,0
1580597467.049129,ethernet,eth1,13409,17905,73886,49227,79185
